File Name,Actor ID,Sentence Code,Sentence,Emotion,Intensity,Duration (s),Duration
1023_IWW_DIS_XX.wav,1023,IWW,I wonder what this is about.,Disgust,Unspecified,1.84,1.835
1023_IWW_FEA_XX.wav,1023,IWW,I wonder what this is about.,Fear,Unspecified,1.8,1.802
1023_IWW_HAP_XX.wav,1023,IWW,I wonder what this is about.,Happy,Unspecified,1.77,1.768
1023_IWW_NEU_XX.wav,1023,IWW,I wonder what this is about.,Neutral,Unspecified,1.77,1.768
1023_IWW_SAD_XX.wav,1023,IWW,I wonder what this is about.,Sad,Unspecified,2.4,2.402
1023_MTI_ANG_XX.wav,1023,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,2.47,2.469
1023_MTI_DIS_XX.wav,1023,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,2.28,2.276
1023_MTI_FEA_XX.wav,1023,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.04,2.035
1023_MTI_HAP_XX.wav,1023,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.0,2.002
1023_MTI_NEU_XX.wav,1023,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.34,2.336
1023_MTI_SAD_XX.wav,1023,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,2.14,2.135
1023_TAI_ANG_XX.wav,1023,TAI,The airplane is almost full.,Angry,Unspecified,2.6,2.603
1023_TAI_DIS_XX.wav,1023,TAI,The airplane is almost full.,Disgust,Unspecified,2.57,2.569
1023_TAI_FEA_XX.wav,1023,TAI,The airplane is almost full.,Fear,Unspecified,1.94,1.935
1023_TAI_HAP_XX.wav,1023,TAI,The airplane is almost full.,Happy,Unspecified,1.67,1.668
1023_TAI_NEU_XX.wav,1023,TAI,The airplane is almost full.,Neutral,Unspecified,2.07,2.069
1023_TAI_SAD_XX.wav,1023,TAI,The airplane is almost full.,Sad,Unspecified,1.8,1.802
1023_TIE_ANG_XX.wav,1023,TIE,That is exactly what happened.,Angry,Unspecified,2.6,2.603
1023_TIE_DIS_XX.wav,1023,TIE,That is exactly what happened.,Disgust,Unspecified,2.9,2.903
1023_TIE_FEA_XX.wav,1023,TIE,That is exactly what happened.,Fear,Unspecified,3.14,3.136
1023_TIE_HAP_XX.wav,1023,TIE,That is exactly what happened.,Happy,Unspecified,2.34,2.336
1023_TIE_NEU_XX.wav,1023,TIE,That is exactly what happened.,Neutral,Unspecified,2.7,2.703
1023_TIE_SAD_XX.wav,1023,TIE,That is exactly what happened.,Sad,Unspecified,3.0,3.003
1023_TSI_ANG_XX.wav,1023,TSI,The surface is slick.,Angry,Unspecified,2.67,2.669
1023_TSI_DIS_XX.wav,1023,TSI,The surface is slick.,Disgust,Unspecified,2.04,2.035
1023_TSI_FEA_XX.wav,1023,TSI,The surface is slick.,Fear,Unspecified,1.94,1.935
1023_TSI_HAP_XX.wav,1023,TSI,The surface is slick.,Happy,Unspecified,1.87,1.868
1023_TSI_NEU_XX.wav,1023,TSI,The surface is slick.,Neutral,Unspecified,2.27,2.269
1023_TSI_SAD_XX.wav,1023,TSI,The surface is slick.,Sad,Unspecified,2.1,2.102
1023_WSI_ANG_XX.wav,1023,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,2.7,2.703
1023_WSI_DIS_XX.wav,1023,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,2.57,2.569
1023_WSI_FEA_XX.wav,1023,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,2.1,2.102
1023_WSI_HAP_XX.wav,1023,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,1.94,1.935
1023_WSI_NEU_XX.wav,1023,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,2.14,2.135
1023_WSI_SAD_XX.wav,1023,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.07,2.069
1024_DFA_ANG_XX.wav,1024,DFA,Don't forget a jacket.,Angry,Unspecified,2.14,2.135
1024_DFA_DIS_XX.wav,1024,DFA,Don't forget a jacket.,Disgust,Unspecified,2.8,2.803
1024_DFA_FEA_XX.wav,1024,DFA,Don't forget a jacket.,Fear,Unspecified,2.14,2.135
1024_DFA_HAP_XX.wav,1024,DFA,Don't forget a jacket.,Happy,Unspecified,1.94,1.935
1024_DFA_NEU_XX.wav,1024,DFA,Don't forget a jacket.,Neutral,Unspecified,1.8,1.802
1024_DFA_SAD_XX.wav,1024,DFA,Don't forget a jacket.,Sad,Unspecified,1.74,1.735
1024_IEO_ANG_HI.wav,1024,IEO,It's eleven o'clock.,Angry,HI,2.5,2.502
1024_IEO_ANG_LO.wav,1024,IEO,It's eleven o'clock.,Angry,LO,1.94,1.935
1024_IEO_ANG_MD.wav,1024,IEO,It's eleven o'clock.,Angry,MD,2.07,2.069
1024_IEO_DIS_HI.wav,1024,IEO,It's eleven o'clock.,Disgust,HI,3.57,3.57
1024_IEO_DIS_LO.wav,1024,IEO,It's eleven o'clock.,Disgust,LO,2.2,2.202
1024_IEO_DIS_MD.wav,1024,IEO,It's eleven o'clock.,Disgust,MD,2.74,2.736
1024_IEO_FEA_HI.wav,1024,IEO,It's eleven o'clock.,Fear,HI,2.84,2.836
1024_IEO_FEA_LO.wav,1024,IEO,It's eleven o'clock.,Fear,LO,2.27,2.269
1024_IEO_FEA_MD.wav,1024,IEO,It's eleven o'clock.,Fear,MD,2.9,2.903
1024_IEO_HAP_HI.wav,1024,IEO,It's eleven o'clock.,Happy,HI,2.4,2.402
1024_IEO_HAP_LO.wav,1024,IEO,It's eleven o'clock.,Happy,LO,1.9,1.902
1024_IEO_HAP_MD.wav,1024,IEO,It's eleven o'clock.,Happy,MD,2.1,2.102
1024_IEO_NEU_XX.wav,1024,IEO,It's eleven o'clock.,Neutral,Unspecified,2.3,2.302
1024_IEO_SAD_HI.wav,1024,IEO,It's eleven o'clock.,Sad,HI,2.04,2.035
1024_IEO_SAD_LO.wav,1024,IEO,It's eleven o'clock.,Sad,LO,2.07,2.069
1024_IEO_SAD_MD.wav,1024,IEO,It's eleven o'clock.,Sad,MD,2.9,2.903
1024_IOM_ANG_XX.wav,1024,IOM,I'm on my way to the meeting.,Angry,Unspecified,2.17,2.169
1024_IOM_DIS_XX.wav,1024,IOM,I'm on my way to the meeting.,Disgust,Unspecified,2.67,2.669
1024_IOM_FEA_XX.wav,1024,IOM,I'm on my way to the meeting.,Fear,Unspecified,2.14,2.135
1024_IOM_HAP_XX.wav,1024,IOM,I'm on my way to the meeting.,Happy,Unspecified,2.04,2.035
1024_IOM_NEU_XX.wav,1024,IOM,I'm on my way to the meeting.,Neutral,Unspecified,1.77,1.768
1024_IOM_SAD_XX.wav,1024,IOM,I'm on my way to the meeting.,Sad,Unspecified,2.0,2.002
1024_ITH_ANG_XX.wav,1024,ITH,I think I have a doctor's appointment.,Angry,Unspecified,2.74,2.736
1024_ITH_DIS_XX.wav,1024,ITH,I think I have a doctor's appointment.,Disgust,Unspecified,3.0,3.003
1024_ITH_FEA_XX.wav,1024,ITH,I think I have a doctor's appointment.,Fear,Unspecified,2.9,2.903
1024_ITH_HAP_XX.wav,1024,ITH,I think I have a doctor's appointment.,Happy,Unspecified,2.27,2.269
1024_ITH_NEU_XX.wav,1024,ITH,I think I have a doctor's appointment.,Neutral,Unspecified,2.37,2.369
1024_ITH_SAD_XX.wav,1024,ITH,I think I have a doctor's appointment.,Sad,Unspecified,2.47,2.469
1024_ITS_ANG_XX.wav,1024,ITS,I think I have seen this before,Angry,Unspecified,2.34,2.336
1024_ITS_DIS_XX.wav,1024,ITS,I think I have seen this before,Disgust,Unspecified,2.87,2.87
1024_ITS_FEA_XX.wav,1024,ITS,I think I have seen this before,Fear,Unspecified,2.5,2.502
1024_ITS_HAP_XX.wav,1024,ITS,I think I have seen this before,Happy,Unspecified,2.4,2.402
1024_ITS_NEU_XX.wav,1024,ITS,I think I have seen this before,Neutral,Unspecified,1.77,1.768
1024_ITS_SAD_XX.wav,1024,ITS,I think I have seen this before,Sad,Unspecified,2.44,2.436
1024_IWL_ANG_XX.wav,1024,IWL,I would like a new alarm clock.,Angry,Unspecified,2.6,2.603
1024_IWL_DIS_XX.wav,1024,IWL,I would like a new alarm clock.,Disgust,Unspecified,2.57,2.569
1024_IWL_FEA_XX.wav,1024,IWL,I would like a new alarm clock.,Fear,Unspecified,2.5,2.502
1024_IWL_HAP_XX.wav,1024,IWL,I would like a new alarm clock.,Happy,Unspecified,2.14,2.135
1024_IWL_NEU_XX.wav,1024,IWL,I would like a new alarm clock.,Neutral,Unspecified,2.1,2.102
1024_IWL_SAD_XX.wav,1024,IWL,I would like a new alarm clock.,Sad,Unspecified,2.54,2.536
1024_IWW_ANG_XX.wav,1024,IWW,I wonder what this is about.,Angry,Unspecified,2.57,2.569
1024_IWW_DIS_XX.wav,1024,IWW,I wonder what this is about.,Disgust,Unspecified,2.2,2.202
1024_IWW_FEA_XX.wav,1024,IWW,I wonder what this is about.,Fear,Unspecified,2.17,2.169
1024_IWW_HAP_XX.wav,1024,IWW,I wonder what this is about.,Happy,Unspecified,2.07,2.069
1024_IWW_NEU_XX.wav,1024,IWW,I wonder what this is about.,Neutral,Unspecified,2.04,2.035
1024_IWW_SAD_XX.wav,1024,IWW,I wonder what this is about.,Sad,Unspecified,2.64,2.636
1024_MTI_ANG_XX.wav,1024,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,2.44,2.436
1024_MTI_DIS_XX.wav,1024,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,2.8,2.803
1024_MTI_FEA_XX.wav,1024,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.64,2.636
1024_MTI_HAP_XX.wav,1024,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.6,2.603
1024_MTI_NEU_XX.wav,1024,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.1,2.102
1024_MTI_SAD_XX.wav,1024,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,2.67,2.669
1024_TAI_ANG_XX.wav,1024,TAI,The airplane is almost full.,Angry,Unspecified,2.27,2.269
1024_TAI_DIS_XX.wav,1024,TAI,The airplane is almost full.,Disgust,Unspecified,2.57,2.569
1024_TAI_FEA_XX.wav,1024,TAI,The airplane is almost full.,Fear,Unspecified,2.34,2.336
1024_TAI_HAP_XX.wav,1024,TAI,The airplane is almost full.,Happy,Unspecified,2.3,2.302
1024_TAI_NEU_XX.wav,1024,TAI,The airplane is almost full.,Neutral,Unspecified,1.8,1.802
1024_TAI_SAD_XX.wav,1024,TAI,The airplane is almost full.,Sad,Unspecified,2.77,2.769
1024_TIE_ANG_XX.wav,1024,TIE,That is exactly what happened.,Angry,Unspecified,3.04,3.036
1024_TIE_DIS_XX.wav,1024,TIE,That is exactly what happened.,Disgust,Unspecified,3.94,3.937
1024_TIE_FEA_XX.wav,1024,TIE,That is exactly what happened.,Fear,Unspecified,3.04,3.036
1024_TIE_HAP_XX.wav,1024,TIE,That is exactly what happened.,Happy,Unspecified,2.84,2.836
1024_TIE_NEU_XX.wav,1024,TIE,That is exactly what happened.,Neutral,Unspecified,2.6,2.603
1024_TIE_SAD_XX.wav,1024,TIE,That is exactly what happened.,Sad,Unspecified,3.44,3.437
1024_TSI_ANG_XX.wav,1024,TSI,The surface is slick.,Angry,Unspecified,2.04,2.035
1024_TSI_DIS_XX.wav,1024,TSI,The surface is slick.,Disgust,Unspecified,2.77,2.769
1024_TSI_FEA_XX.wav,1024,TSI,The surface is slick.,Fear,Unspecified,2.07,2.069
1024_TSI_HAP_XX.wav,1024,TSI,The surface is slick.,Happy,Unspecified,2.04,2.035
1024_TSI_NEU_XX.wav,1024,TSI,The surface is slick.,Neutral,Unspecified,1.84,1.835
1024_TSI_SAD_XX.wav,1024,TSI,The surface is slick.,Sad,Unspecified,2.34,2.336
1024_WSI_ANG_XX.wav,1024,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,2.2,2.202
1024_WSI_DIS_XX.wav,1024,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,2.7,2.703
1024_WSI_FEA_XX.wav,1024,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,2.77,2.769
1024_WSI_HAP_XX.wav,1024,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,1.84,1.835
1024_WSI_NEU_XX.wav,1024,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,2.14,2.135
1024_WSI_SAD_XX.wav,1024,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.2,2.202
1025_DFA_ANG_XX.wav,1025,DFA,Don't forget a jacket.,Angry,Unspecified,2.17,2.169
1025_DFA_DIS_XX.wav,1025,DFA,Don't forget a jacket.,Disgust,Unspecified,4.0,4.004
1025_DFA_FEA_XX.wav,1025,DFA,Don't forget a jacket.,Fear,Unspecified,2.8,2.803
1025_DFA_HAP_XX.wav,1025,DFA,Don't forget a jacket.,Happy,Unspecified,1.77,1.768
1025_DFA_NEU_XX.wav,1025,DFA,Don't forget a jacket.,Neutral,Unspecified,2.94,2.936
1025_DFA_SAD_XX.wav,1025,DFA,Don't forget a jacket.,Sad,Unspecified,2.4,2.402
1025_IEO_ANG_HI.wav,1025,IEO,It's eleven o'clock.,Angry,HI,3.87,3.871
1025_IEO_ANG_LO.wav,1025,IEO,It's eleven o'clock.,Angry,LO,2.0,2.002
1025_IEO_ANG_MD.wav,1025,IEO,It's eleven o'clock.,Angry,MD,3.17,3.17
1025_IEO_DIS_HI.wav,1025,IEO,It's eleven o'clock.,Disgust,HI,3.37,3.37
1025_IEO_DIS_LO.wav,1025,IEO,It's eleven o'clock.,Disgust,LO,2.87,2.87
1025_IEO_DIS_MD.wav,1025,IEO,It's eleven o'clock.,Disgust,MD,2.94,2.936
1025_IEO_FEA_HI.wav,1025,IEO,It's eleven o'clock.,Fear,HI,2.34,2.336
1025_IEO_FEA_LO.wav,1025,IEO,It's eleven o'clock.,Fear,LO,3.07,3.07
1025_IEO_FEA_MD.wav,1025,IEO,It's eleven o'clock.,Fear,MD,2.94,2.936
1025_IEO_HAP_HI.wav,1025,IEO,It's eleven o'clock.,Happy,HI,1.9,1.902
1025_IEO_HAP_LO.wav,1025,IEO,It's eleven o'clock.,Happy,LO,1.74,1.735
1025_IEO_HAP_MD.wav,1025,IEO,It's eleven o'clock.,Happy,MD,1.84,1.835
1025_IEO_NEU_XX.wav,1025,IEO,It's eleven o'clock.,Neutral,Unspecified,2.1,2.102
1025_IEO_SAD_HI.wav,1025,IEO,It's eleven o'clock.,Sad,HI,3.24,3.237
1025_IEO_SAD_LO.wav,1025,IEO,It's eleven o'clock.,Sad,LO,2.17,2.169
1025_IEO_SAD_MD.wav,1025,IEO,It's eleven o'clock.,Sad,MD,3.37,3.37
1025_IOM_ANG_XX.wav,1025,IOM,I'm on my way to the meeting.,Angry,Unspecified,1.77,1.768
1025_IOM_DIS_XX.wav,1025,IOM,I'm on my way to the meeting.,Disgust,Unspecified,2.77,2.769
1025_IOM_FEA_XX.wav,1025,IOM,I'm on my way to the meeting.,Fear,Unspecified,2.67,2.669
1025_IOM_HAP_XX.wav,1025,IOM,I'm on my way to the meeting.,Happy,Unspecified,2.64,2.636
1025_IOM_NEU_XX.wav,1025,IOM,I'm on my way to the meeting.,Neutral,Unspecified,1.9,1.902
1025_IOM_SAD_XX.wav,1025,IOM,I'm on my way to the meeting.,Sad,Unspecified,2.57,2.569
1025_ITH_ANG_XX.wav,1025,ITH,I think I have a doctor's appointment.,Angry,Unspecified,2.28,2.276
1025_ITH_DIS_XX.wav,1025,ITH,I think I have a doctor's appointment.,Disgust,Unspecified,3.5,3.504
1025_ITH_FEA_XX.wav,1025,ITH,I think I have a doctor's appointment.,Fear,Unspecified,3.47,3.47
1025_ITH_HAP_XX.wav,1025,ITH,I think I have a doctor's appointment.,Happy,Unspecified,2.5,2.502
1025_ITH_NEU_XX.wav,1025,ITH,I think I have a doctor's appointment.,Neutral,Unspecified,2.9,2.903
1025_ITH_SAD_XX.wav,1025,ITH,I think I have a doctor's appointment.,Sad,Unspecified,2.5,2.502
1025_ITS_ANG_XX.wav,1025,ITS,I think I have seen this before,Angry,Unspecified,2.1,2.102
1025_ITS_DIS_XX.wav,1025,ITS,I think I have seen this before,Disgust,Unspecified,3.9,3.904
1025_ITS_FEA_XX.wav,1025,ITS,I think I have seen this before,Fear,Unspecified,2.28,2.276
1025_ITS_HAP_XX.wav,1025,ITS,I think I have seen this before,Happy,Unspecified,2.44,2.436
1025_ITS_NEU_XX.wav,1025,ITS,I think I have seen this before,Neutral,Unspecified,2.64,2.636
1025_ITS_SAD_XX.wav,1025,ITS,I think I have seen this before,Sad,Unspecified,2.84,2.836
1025_IWL_ANG_XX.wav,1025,IWL,I would like a new alarm clock.,Angry,Unspecified,2.64,2.636
1025_IWL_DIS_XX.wav,1025,IWL,I would like a new alarm clock.,Disgust,Unspecified,3.87,3.871
1025_IWL_FEA_XX.wav,1025,IWL,I would like a new alarm clock.,Fear,Unspecified,3.04,3.036
1025_IWL_HAP_XX.wav,1025,IWL,I would like a new alarm clock.,Happy,Unspecified,2.28,2.276
1025_IWL_NEU_XX.wav,1025,IWL,I would like a new alarm clock.,Neutral,Unspecified,2.7,2.703
1025_IWL_SAD_XX.wav,1025,IWL,I would like a new alarm clock.,Sad,Unspecified,3.8,3.804
1025_IWW_ANG_XX.wav,1025,IWW,I wonder what this is about.,Angry,Unspecified,2.0,2.002
1025_IWW_DIS_XX.wav,1025,IWW,I wonder what this is about.,Disgust,Unspecified,2.87,2.87
1025_IWW_FEA_XX.wav,1025,IWW,I wonder what this is about.,Fear,Unspecified,2.54,2.536
1025_IWW_HAP_XX.wav,1025,IWW,I wonder what this is about.,Happy,Unspecified,2.0,2.002
1025_IWW_NEU_XX.wav,1025,IWW,I wonder what this is about.,Neutral,Unspecified,3.1,3.103
1025_IWW_SAD_XX.wav,1025,IWW,I wonder what this is about.,Sad,Unspecified,2.34,2.336
1025_MTI_ANG_XX.wav,1025,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,2.47,2.469
1025_MTI_DIS_XX.wav,1025,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,2.9,2.903
1025_MTI_FEA_XX.wav,1025,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,3.17,3.17
1025_MTI_HAP_XX.wav,1025,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.74,2.736
1025_MTI_NEU_XX.wav,1025,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,3.27,3.27
1025_MTI_SAD_XX.wav,1025,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,3.04,3.036
1025_TAI_ANG_XX.wav,1025,TAI,The airplane is almost full.,Angry,Unspecified,2.14,2.135
1025_TAI_DIS_XX.wav,1025,TAI,The airplane is almost full.,Disgust,Unspecified,3.47,3.47
1025_TAI_FEA_XX.wav,1025,TAI,The airplane is almost full.,Fear,Unspecified,2.87,2.87
1025_TAI_HAP_XX.wav,1025,TAI,The airplane is almost full.,Happy,Unspecified,2.7,2.703
1025_TAI_NEU_XX.wav,1025,TAI,The airplane is almost full.,Neutral,Unspecified,2.7,2.703
1025_TAI_SAD_XX.wav,1025,TAI,The airplane is almost full.,Sad,Unspecified,2.94,2.936
1025_TIE_ANG_XX.wav,1025,TIE,That is exactly what happened.,Angry,Unspecified,3.9,3.904
1025_TIE_DIS_XX.wav,1025,TIE,That is exactly what happened.,Disgust,Unspecified,4.87,4.872
1025_TIE_FEA_XX.wav,1025,TIE,That is exactly what happened.,Fear,Unspecified,3.67,3.67
1025_TIE_HAP_XX.wav,1025,TIE,That is exactly what happened.,Happy,Unspecified,3.57,3.57
1025_TIE_NEU_XX.wav,1025,TIE,That is exactly what happened.,Neutral,Unspecified,3.44,3.437
1025_TIE_SAD_XX.wav,1025,TIE,That is exactly what happened.,Sad,Unspecified,4.17,4.171
1025_TSI_ANG_XX.wav,1025,TSI,The surface is slick.,Angry,Unspecified,2.07,2.069
1025_TSI_DIS_XX.wav,1025,TSI,The surface is slick.,Disgust,Unspecified,2.7,2.703
1025_TSI_FEA_XX.wav,1025,TSI,The surface is slick.,Fear,Unspecified,2.27,2.269
1025_TSI_HAP_XX.wav,1025,TSI,The surface is slick.,Happy,Unspecified,2.44,2.436
1025_TSI_NEU_XX.wav,1025,TSI,The surface is slick.,Neutral,Unspecified,2.44,2.436
1025_TSI_SAD_XX.wav,1025,TSI,The surface is slick.,Sad,Unspecified,2.6,2.603
1025_WSI_ANG_XX.wav,1025,WSI,We'll stop in a couple of minutes.,Angry,Unspecified,2.17,2.169
1025_WSI_DIS_XX.wav,1025,WSI,We'll stop in a couple of minutes.,Disgust,Unspecified,2.54,2.536
1025_WSI_FEA_XX.wav,1025,WSI,We'll stop in a couple of minutes.,Fear,Unspecified,1.9,1.902
1025_WSI_HAP_XX.wav,1025,WSI,We'll stop in a couple of minutes.,Happy,Unspecified,2.77,2.769
1025_WSI_NEU_XX.wav,1025,WSI,We'll stop in a couple of minutes.,Neutral,Unspecified,3.1,3.103
1025_WSI_SAD_XX.wav,1025,WSI,We'll stop in a couple of minutes.,Sad,Unspecified,2.27,2.269
1026_DFA_ANG_XX.wav,1026,DFA,Don't forget a jacket.,Angry,Unspecified,2.07,2.069
1026_DFA_DIS_XX.wav,1026,DFA,Don't forget a jacket.,Disgust,Unspecified,2.14,2.135
1026_DFA_FEA_XX.wav,1026,DFA,Don't forget a jacket.,Fear,Unspecified,2.04,2.035
1026_DFA_HAP_XX.wav,1026,DFA,Don't forget a jacket.,Happy,Unspecified,1.87,1.868
1026_DFA_NEU_XX.wav,1026,DFA,Don't forget a jacket.,Neutral,Unspecified,1.8,1.802
1026_DFA_SAD_XX.wav,1026,DFA,Don't forget a jacket.,Sad,Unspecified,1.67,1.668
1026_IEO_ANG_HI.wav,1026,IEO,It's eleven o'clock.,Angry,HI,2.57,2.569
1026_IEO_ANG_LO.wav,1026,IEO,It's eleven o'clock.,Angry,LO,1.97,1.969
1026_IEO_ANG_MD.wav,1026,IEO,It's eleven o'clock.,Angry,MD,2.27,2.269
1026_IEO_DIS_HI.wav,1026,IEO,It's eleven o'clock.,Disgust,HI,1.84,1.835
1026_IEO_DIS_LO.wav,1026,IEO,It's eleven o'clock.,Disgust,LO,1.9,1.902
1026_IEO_DIS_MD.wav,1026,IEO,It's eleven o'clock.,Disgust,MD,1.43,1.435
1026_IEO_FEA_HI.wav,1026,IEO,It's eleven o'clock.,Fear,HI,2.17,2.169
1026_IEO_FEA_LO.wav,1026,IEO,It's eleven o'clock.,Fear,LO,2.34,2.336
1026_IEO_FEA_MD.wav,1026,IEO,It's eleven o'clock.,Fear,MD,1.9,1.902
1026_IEO_HAP_HI.wav,1026,IEO,It's eleven o'clock.,Happy,HI,1.84,1.835
1026_IEO_HAP_LO.wav,1026,IEO,It's eleven o'clock.,Happy,LO,2.0,2.002
1026_IEO_HAP_MD.wav,1026,IEO,It's eleven o'clock.,Happy,MD,1.63,1.635
1026_IEO_NEU_XX.wav,1026,IEO,It's eleven o'clock.,Neutral,Unspecified,2.04,2.035
1026_IEO_SAD_HI.wav,1026,IEO,It's eleven o'clock.,Sad,HI,3.17,3.17
1026_IEO_SAD_LO.wav,1026,IEO,It's eleven o'clock.,Sad,LO,2.2,2.202
1026_IEO_SAD_MD.wav,1026,IEO,It's eleven o'clock.,Sad,MD,2.34,2.336
1026_IOM_ANG_XX.wav,1026,IOM,I'm on my way to the meeting.,Angry,Unspecified,2.1,2.102
1026_IOM_DIS_XX.wav,1026,IOM,I'm on my way to the meeting.,Disgust,Unspecified,2.17,2.169
1026_IOM_FEA_XX.wav,1026,IOM,I'm on my way to the meeting.,Fear,Unspecified,1.94,1.935
1026_IOM_HAP_XX.wav,1026,IOM,I'm on my way to the meeting.,Happy,Unspecified,2.14,2.135
1026_IOM_NEU_XX.wav,1026,IOM,I'm on my way to the meeting.,Neutral,Unspecified,2.6,2.603
1026_IOM_SAD_XX.wav,1026,IOM,I'm on my way to the meeting.,Sad,Unspecified,2.9,2.903
1026_ITH_ANG_XX.wav,1026,ITH,I think I have a doctor's appointment.,Angry,Unspecified,2.4,2.402
1026_ITH_DIS_XX.wav,1026,ITH,I think I have a doctor's appointment.,Disgust,Unspecified,2.27,2.269
1026_ITH_FEA_XX.wav,1026,ITH,I think I have a doctor's appointment.,Fear,Unspecified,2.34,2.336
1026_ITH_HAP_XX.wav,1026,ITH,I think I have a doctor's appointment.,Happy,Unspecified,1.94,1.935
1026_ITH_NEU_XX.wav,1026,ITH,I think I have a doctor's appointment.,Neutral,Unspecified,2.6,2.603
1026_ITH_SAD_XX.wav,1026,ITH,I think I have a doctor's appointment.,Sad,Unspecified,3.07,3.07
1026_ITS_ANG_XX.wav,1026,ITS,I think I have seen this before,Angry,Unspecified,2.3,2.302
1026_ITS_DIS_XX.wav,1026,ITS,I think I have seen this before,Disgust,Unspecified,2.6,2.603
1026_ITS_FEA_XX.wav,1026,ITS,I think I have seen this before,Fear,Unspecified,2.37,2.369
1026_ITS_HAP_XX.wav,1026,ITS,I think I have seen this before,Happy,Unspecified,1.84,1.835
1026_ITS_NEU_XX.wav,1026,ITS,I think I have seen this before,Neutral,Unspecified,3.0,3.003
1026_ITS_SAD_XX.wav,1026,ITS,I think I have seen this before,Sad,Unspecified,2.17,2.169
1026_IWL_ANG_XX.wav,1026,IWL,I would like a new alarm clock.,Angry,Unspecified,2.7,2.703
1026_IWL_DIS_XX.wav,1026,IWL,I would like a new alarm clock.,Disgust,Unspecified,1.97,1.969
1026_IWL_FEA_XX.wav,1026,IWL,I would like a new alarm clock.,Fear,Unspecified,2.2,2.202
1026_IWL_HAP_XX.wav,1026,IWL,I would like a new alarm clock.,Happy,Unspecified,1.87,1.868
1026_IWL_NEU_XX.wav,1026,IWL,I would like a new alarm clock.,Neutral,Unspecified,2.57,2.569
1026_IWL_SAD_XX.wav,1026,IWL,I would like a new alarm clock.,Sad,Unspecified,2.57,2.569
1026_IWW_ANG_XX.wav,1026,IWW,I wonder what this is about.,Angry,Unspecified,2.07,2.069
1026_IWW_DIS_XX.wav,1026,IWW,I wonder what this is about.,Disgust,Unspecified,2.77,2.769
1026_IWW_FEA_XX.wav,1026,IWW,I wonder what this is about.,Fear,Unspecified,2.0,2.002
1026_IWW_HAP_XX.wav,1026,IWW,I wonder what this is about.,Happy,Unspecified,1.87,1.868
1026_IWW_NEU_XX.wav,1026,IWW,I wonder what this is about.,Neutral,Unspecified,2.04,2.035
1026_IWW_SAD_XX.wav,1026,IWW,I wonder what this is about.,Sad,Unspecified,2.17,2.169
1026_MTI_ANG_XX.wav,1026,MTI,Maybe tomorrow it will be cold.,Angry,Unspecified,2.64,2.636
1026_MTI_DIS_XX.wav,1026,MTI,Maybe tomorrow it will be cold.,Disgust,Unspecified,2.94,2.936
1026_MTI_FEA_XX.wav,1026,MTI,Maybe tomorrow it will be cold.,Fear,Unspecified,2.1,2.102
1026_MTI_HAP_XX.wav,1026,MTI,Maybe tomorrow it will be cold.,Happy,Unspecified,2.7,2.703
1026_MTI_NEU_XX.wav,1026,MTI,Maybe tomorrow it will be cold.,Neutral,Unspecified,2.7,2.703
1026_MTI_SAD_XX.wav,1026,MTI,Maybe tomorrow it will be cold.,Sad,Unspecified,2.37,2.369
1026_TAI_ANG_XX.wav,1026,TAI,The airplane is almost full.,Angry,Unspecified,2.9,2.903
1026_TAI_DIS_XX.wav,1026,TAI,The airplane is almost full.,Disgust,Unspecified,2.6,2.603
1026_TAI_FEA_XX.wav,1026,TAI,The airplane is almost full.,Fear,Unspecified,2.2,2.202
1026_TAI_HAP_XX.wav,1026,TAI,The airplane is almost full.,Happy,Unspecified,2.64,2.636
